system,experiment,request_id,is_cold,client_us,network_rtt_us,function_exec_us,overhead_us,pct_network,pct_function,pct_overhead
Boki,latency-dist,0053000d00000157,False,7492,756.0,2906,3830.0,10.1,38.8,51.1
Boki,latency-dist,009a001100000055,False,10903,416.0,7926,2561.0,3.8,72.7,23.5
Boki,latency-dist,009a001000000058,False,10843,208.0,6713,3922.0,1.9,61.9,36.2
Boki,latency-dist,009a000d000000d6,False,10609,208.0,4654,5747.0,2.0,43.9,54.2
Boki,latency-dist,009a000e00000055,False,10279,185.0,4625,5469.0,1.8,45.0,53.2
Boki,latency-dist,009a000f00000050,False,12144,200.0,6618,5326.0,1.6,54.5,43.9
Boki,latency-dist,0053000d00000158,False,5776,188.0,2444,3144.0,3.3,42.3,54.4
Boki,latency-dist,0053000e000000d3,False,6265,195.0,3567,2503.0,3.1,56.9,40.0
Boki,latency-dist,0053000d00000159,False,7853,193.0,2499,5161.0,2.5,31.8,65.7
Boki,latency-dist,0053000d0000015a,False,8982,188.0,1334,7460.0,2.1,14.9,83.1
Boki,latency-dist,009a000f00000051,False,10328,309.0,7399,2620.0,3.0,71.6,25.4
Boki,latency-dist,009a000e00000056,False,8965,198.0,5777,2990.0,2.2,64.4,33.4
Boki,latency-dist,0053000e000000d4,False,8542,204.0,1794,6544.0,2.4,21.0,76.6
Boki,latency-dist,009a001000000059,False,9614,202.0,5740,3672.0,2.1,59.7,38.2
Boki,latency-dist,009a000d000000d7,False,12610,305.0,6534,5771.0,2.4,51.8,45.8
Boki,latency-dist,009a001100000056,False,13332,204.0,6224,6904.0,1.5,46.7,51.8
Boki,latency-dist,0053000e000000d5,False,5290,172.0,3057,2061.0,3.3,57.8,39.0
Boki,latency-dist,0053000d0000015b,False,6390,186.0,4227,1977.0,2.9,66.2,30.9
Boki,latency-dist,0053000e000000d6,False,5864,244.0,2023,3597.0,4.2,34.5,61.3
Boki,latency-dist,0053000e000000d7,False,8987,182.0,1970,6835.0,2.0,21.9,76.1
Boki,latency-dist,0053000d0000015c,False,7863,222.0,1866,5775.0,2.8,23.7,73.4
Boki,latency-dist,009a00100000005a,False,9713,195.0,6750,2768.0,2.0,69.5,28.5
Boki,latency-dist,009a000e00000057,False,11131,219.0,6346,4566.0,2.0,57.0,41.0
Boki,latency-dist,009a001100000057,False,11626,319.0,8766,2541.0,2.7,75.4,21.9
Boki,latency-dist,009a000f00000052,False,10249,193.0,6238,3818.0,1.9,60.9,37.3
Boki,latency-dist,009a000d000000d8,False,12856,454.0,6926,5476.0,3.5,53.9,42.6
Boki,latency-dist,0053000e000000d8,False,5414,401.0,1544,3469.0,7.4,28.5,64.1
Boki,latency-dist,0053000d0000015d,False,7255,354.0,1779,5122.0,4.9,24.5,70.6
Boki,latency-dist,0053000e000000d9,False,6970,408.0,1470,5092.0,5.9,21.1,73.1
Boki,latency-dist,0053000e000000da,False,8350,402.0,2439,5509.0,4.8,29.2,66.0
Boki,latency-dist,0053000d0000015e,False,8236,192.0,2428,5616.0,2.3,29.5,68.2
Boki,latency-dist,009a001100000058,False,11288,203.0,7688,3397.0,1.8,68.1,30.1
Boki,latency-dist,009a000f00000053,False,11384,255.0,5127,6002.0,2.2,45.0,52.7
Boki,latency-dist,009a000d000000d9,False,12631,187.0,9174,3270.0,1.5,72.6,25.9
Boki,latency-dist,009a000e00000058,False,11828,362.0,6738,4728.0,3.1,57.0,40.0
Boki,latency-dist,009a00100000005b,False,11581,185.0,6041,5355.0,1.6,52.2,46.2
Boki,latency-dist,0053000d0000015f,False,4124,255.0,1307,2562.0,6.2,31.7,62.1
Boki,latency-dist,0053000e000000db,False,6102,196.0,3035,2871.0,3.2,49.7,47.1
Boki,latency-dist,0053000d00000160,False,7747,386.0,4497,2864.0,5.0,58.0,37.0
Boki,latency-dist,009a00100000005c,False,10028,280.0,7659,2089.0,2.8,76.4,20.8
Boki,latency-dist,009a000f00000054,False,8411,272.0,4841,3298.0,3.2,57.6,39.2
Boki,latency-dist,0053000e000000dc,False,9706,198.0,3149,6359.0,2.0,32.4,65.5
Boki,latency-dist,0053000d00000161,False,9181,225.0,3296,5660.0,2.5,35.9,61.6
Boki,latency-dist,009a001100000059,False,9818,173.0,5170,4475.0,1.8,52.7,45.6
Boki,latency-dist,009a000e00000059,False,11284,406.0,8673,2205.0,3.6,76.9,19.5
Boki,latency-dist,009a000d000000da,False,11961,174.0,8080,3707.0,1.5,67.6,31.0
Boki,latency-dist,0053000e000000dd,False,6039,197.0,3954,1888.0,3.3,65.5,31.3
Boki,latency-dist,0053000d00000162,False,6643,175.0,5229,1239.0,2.6,78.7,18.7
Boki,latency-dist,0053000e000000de,False,8661,181.0,3098,5382.0,2.1,35.8,62.1
Boki,latency-dist,0053000d00000163,False,7761,323.0,3023,4415.0,4.2,39.0,56.9
Boki,latency-dist,009a000f00000055,False,9038,213.0,6249,2576.0,2.4,69.1,28.5
Boki,latency-dist,009a000e0000005a,False,10842,185.0,8505,2152.0,1.7,78.4,19.8
Boki,latency-dist,009a000d000000db,False,11942,410.0,9176,2356.0,3.4,76.8,19.7
Boki,latency-dist,009a00110000005a,False,10559,254.0,7885,2420.0,2.4,74.7,22.9
Boki,latency-dist,0053000e000000df,False,9466,259.0,1981,7226.0,2.7,20.9,76.3
Boki,latency-dist,009a00100000005d,False,10709,308.0,7058,3343.0,2.9,65.9,31.2
Boki,latency-dist,0053000d00000164,False,6724,187.0,5193,1344.0,2.8,77.2,20.0
Boki,latency-dist,0053000e000000e0,False,8348,227.0,6196,1925.0,2.7,74.2,23.1
Boki,latency-dist,0053000d00000165,False,7834,364.0,1743,5727.0,4.6,22.2,73.1
Boki,latency-dist,009a000f00000056,False,9191,267.0,4603,4321.0,2.9,50.1,47.0
Boki,latency-dist,0053000e000000e1,False,9842,335.0,2305,7202.0,3.4,23.4,73.2
Boki,latency-dist,0053000d00000166,False,9363,195.0,1235,7933.0,2.1,13.2,84.7
Boki,latency-dist,009a00100000005e,False,11466,197.0,8952,2317.0,1.7,78.1,20.2
Boki,latency-dist,009a000e0000005b,False,12566,479.0,7975,4112.0,3.8,63.5,32.7
Boki,latency-dist,009a000d000000dc,False,11473,377.0,8773,2323.0,3.3,76.5,20.2
Boki,latency-dist,009a00110000005b,False,13450,265.0,8332,4853.0,2.0,61.9,36.1
Boki,latency-dist,0053000d00000167,False,4658,398.0,2064,2196.0,8.5,44.3,47.1
Boki,latency-dist,0053000e000000e2,False,6258,261.0,1019,4978.0,4.2,16.3,79.5
Boki,latency-dist,0053000e000000e3,False,9191,238.0,2985,5968.0,2.6,32.5,64.9
Boki,latency-dist,0053000d00000168,False,9297,384.0,3363,5550.0,4.1,36.2,59.7
Boki,latency-dist,0053000e000000e4,False,8913,197.0,1316,7400.0,2.2,14.8,83.0
Boki,latency-dist,009a00110000005c,False,11276,238.0,7985,3053.0,2.1,70.8,27.1
Boki,latency-dist,009a000d000000dd,False,11309,192.0,8249,2868.0,1.7,72.9,25.4
Boki,latency-dist,009a000f00000057,False,11240,183.0,4813,6244.0,1.6,42.8,55.6
Boki,latency-dist,009a00100000005f,False,12703,387.0,6082,6234.0,3.0,47.9,49.1
Boki,latency-dist,009a000e0000005c,False,12142,629.0,8471,3042.0,5.2,69.8,25.1
Boki,latency-dist,0053000e000000e5,False,4685,250.0,2627,1808.0,5.3,56.1,38.6
Boki,latency-dist,0053000d00000169,False,6092,189.0,3041,2862.0,3.1,49.9,47.0
Boki,latency-dist,0053000e000000e6,False,7752,348.0,2968,4436.0,4.5,38.3,57.2
Boki,latency-dist,0053000d0000016a,False,7010,354.0,2084,4572.0,5.0,29.7,65.2
Boki,latency-dist,009a000f00000058,False,7599,203.0,5271,2125.0,2.7,69.4,28.0
Boki,latency-dist,0053000e000000e7,False,7574,460.0,1455,5659.0,6.1,19.2,74.7
Boki,latency-dist,009a001000000060,False,9004,405.0,6262,2337.0,4.5,69.5,26.0
Boki,latency-dist,009a000e0000005d,False,10718,354.0,7727,2637.0,3.3,72.1,24.6
Boki,latency-dist,009a000d000000de,False,11094,197.0,7696,3201.0,1.8,69.4,28.9
Boki,latency-dist,009a00110000005d,False,11309,348.0,7908,3053.0,3.1,69.9,27.0
Boki,latency-dist,0053000d0000016b,False,5750,204.0,3014,2532.0,3.5,52.4,44.0
Boki,latency-dist,0053000e000000e8,False,5035,282.0,3376,1377.0,5.6,67.1,27.3
Boki,latency-dist,0053000e000000e9,False,8679,182.0,3150,5347.0,2.1,36.3,61.6
Boki,latency-dist,0053000d0000016c,False,8188,176.0,3306,4706.0,2.1,40.4,57.5
Boki,latency-dist,009a00110000005e,False,11105,290.0,8841,1974.0,2.6,79.6,17.8
Boki,latency-dist,009a000e0000005e,False,9380,257.0,6926,2197.0,2.7,73.8,23.4
Boki,latency-dist,009a000d000000df,False,10648,308.0,8087,2253.0,2.9,75.9,21.2
Boki,latency-dist,0053000e000000ea,False,9210,172.0,2066,6972.0,1.9,22.4,75.7
Boki,latency-dist,009a001000000061,False,10283,252.0,6890,3141.0,2.5,67.0,30.5
Boki,latency-dist,009a000f00000059,False,11086,337.0,6596,4153.0,3.0,59.5,37.5
Boki,latency-dist,0053000e000000eb,False,4714,306.0,2032,2376.0,6.5,43.1,50.4
Boki,latency-dist,0053000d0000016d,False,5104,214.0,3432,1458.0,4.2,67.2,28.6
Boki,latency-dist,0053000e000000ec,False,7057,255.0,2784,4018.0,3.6,39.5,56.9
Boki,latency-dist,009a000f0000005a,False,8874,371.0,6401,2102.0,4.2,72.1,23.7
Boki,latency-dist,009a001000000062,False,7919,219.0,5097,2603.0,2.8,64.4,32.9
Boki,latency-dist,0053000d0000016e,False,7761,473.0,2870,4418.0,6.1,37.0,56.9
Boki,latency-dist,0053000e000000ed,False,9227,216.0,3216,5795.0,2.3,34.9,62.8
Boki,latency-dist,009a000d000000e0,False,10282,200.0,7792,2290.0,1.9,75.8,22.3
Boki,latency-dist,009a00110000005f,False,11937,410.0,6414,5113.0,3.4,53.7,42.8
Boki,latency-dist,009a000e0000005f,False,12281,190.0,6145,5946.0,1.5,50.0,48.4
Boki,latency-dist,0053000e000000ee,False,4928,252.0,1425,3251.0,5.1,28.9,66.0
Boki,latency-dist,0053000d0000016f,False,6780,313.0,3261,3206.0,4.6,48.1,47.3
Boki,latency-dist,0053000e000000ef,False,6201,205.0,3039,2957.0,3.3,49.0,47.7
Boki,latency-dist,0053000e000000f0,False,8342,196.0,3168,4978.0,2.3,38.0,59.7
Boki,latency-dist,0053000d00000170,False,8626,160.0,3350,5116.0,1.9,38.8,59.3
Boki,latency-dist,009a000e00000060,False,12260,343.0,8495,3422.0,2.8,69.3,27.9
Boki,latency-dist,009a000f0000005b,False,11067,248.0,7043,3776.0,2.2,63.6,34.1
Boki,latency-dist,009a001100000060,False,12266,200.0,8832,3234.0,1.6,72.0,26.4
Boki,latency-dist,009a000d000000e1,False,11725,205.0,7897,3623.0,1.7,67.4,30.9
Boki,latency-dist,009a001000000063,False,12331,182.0,7678,4471.0,1.5,62.3,36.3
Boki,latency-dist,0053000d00000171,False,3176,181.0,1477,1518.0,5.7,46.5,47.8
Boki,latency-dist,0053000d00000172,False,6349,196.0,2858,3295.0,3.1,45.0,51.9
Boki,latency-dist,0053000e000000f1,False,6281,201.0,2569,3511.0,3.2,40.9,55.9
Boki,latency-dist,0053000d00000173,False,6678,415.0,1189,5074.0,6.2,17.8,76.0
Boki,latency-dist,009a001000000064,False,8920,363.0,6615,1942.0,4.1,74.2,21.8
Boki,latency-dist,0053000e000000f2,False,8616,270.0,3042,5304.0,3.1,35.3,61.6
Boki,latency-dist,009a000d000000e2,False,13544,183.0,9569,3792.0,1.4,70.7,28.0
Boki,latency-dist,009a000f0000005c,False,12310,200.0,6569,5541.0,1.6,53.4,45.0
Boki,latency-dist,009a000e00000061,False,11773,245.0,5794,5734.0,2.1,49.2,48.7
Boki,latency-dist,009a001100000061,False,13611,263.0,9107,4241.0,1.9,66.9,31.2
Boki,latency-dist,0053000e000000f3,False,4886,340.0,2703,1843.0,7.0,55.3,37.7
Boki,latency-dist,0053000d00000174,False,8860,331.0,5684,2845.0,3.7,64.2,32.1
Boki,latency-dist,0053000e000000f4,False,7258,169.0,4330,2759.0,2.3,59.7,38.0
Boki,latency-dist,0053000d00000175,False,9800,204.0,1770,7826.0,2.1,18.1,79.9
Boki,latency-dist,009a001100000062,False,10905,204.0,7905,2796.0,1.9,72.5,25.6
Boki,latency-dist,009a000e00000062,False,10113,258.0,7315,2540.0,2.6,72.3,25.1
Boki,latency-dist,0053000e000000f5,False,9265,227.0,1529,7509.0,2.5,16.5,81.0
Boki,latency-dist,009a001000000065,False,10357,439.0,4550,5368.0,4.2,43.9,51.8
Boki,latency-dist,009a000d000000e3,False,12130,481.0,8280,3369.0,4.0,68.3,27.8
Boki,latency-dist,009a000f0000005d,False,13547,191.0,9442,3914.0,1.4,69.7,28.9
Boki,latency-dist,0053000e000000f6,False,4027,244.0,1579,2204.0,6.1,39.2,54.7
Boki,latency-dist,0053000e000000f7,False,6241,261.0,3444,2536.0,4.2,55.2,40.6
Boki,latency-dist,0053000d00000176,False,8057,267.0,4928,2862.0,3.3,61.2,35.5
Boki,latency-dist,0053000e000000f8,False,10020,203.0,2406,7411.0,2.0,24.0,74.0
Boki,latency-dist,0053000d00000177,False,9315,231.0,2435,6649.0,2.5,26.1,71.4
Boki,latency-dist,009a000f0000005e,False,11542,204.0,9207,2131.0,1.8,79.8,18.5
Boki,latency-dist,009a000e00000063,False,10911,177.0,6861,3873.0,1.6,62.9,35.5
Boki,latency-dist,009a000d000000e4,False,12666,246.0,8823,3597.0,1.9,69.7,28.4
Boki,latency-dist,009a001000000066,False,12436,186.0,8547,3703.0,1.5,68.7,29.8
Boki,latency-dist,009a001100000063,False,12417,349.0,5873,6195.0,2.8,47.3,49.9
Boki,latency-dist,0053000e000000f9,False,8144,253.0,2403,5488.0,3.1,29.5,67.4
Boki,latency-dist,0053000d00000178,False,6974,296.0,3118,3560.0,4.2,44.7,51.0
Boki,latency-dist,009a001000000067,False,9659,200.0,6662,2797.0,2.1,69.0,29.0
Boki,latency-dist,0053000d00000179,False,9885,222.0,2761,6902.0,2.2,27.9,69.8
Boki,latency-dist,0053000e000000fa,False,8735,382.0,3053,5300.0,4.4,35.0,60.7
Boki,latency-dist,0053000d0000017a,False,9746,194.0,939,8613.0,2.0,9.6,88.4
Boki,latency-dist,009a000d000000e5,False,10409,403.0,6534,3472.0,3.9,62.8,33.4
Boki,latency-dist,009a001100000064,False,12221,420.0,8155,3646.0,3.4,66.7,29.8
Boki,latency-dist,009a000e00000064,False,12746,374.0,6324,6048.0,2.9,49.6,47.5
Boki,latency-dist,009a000f0000005f,False,12143,388.0,5140,6615.0,3.2,42.3,54.5
Boki,latency-dist,0053000d0000017b,False,5643,314.0,2925,2404.0,5.6,51.8,42.6
Boki,latency-dist,0053000e000000fb,False,8972,328.0,3705,4939.0,3.7,41.3,55.0
Boki,latency-dist,0053000d0000017c,False,7237,238.0,2376,4623.0,3.3,32.8,63.9
Boki,latency-dist,0053000e000000fc,False,10665,623.0,1740,8302.0,5.8,16.3,77.8
Boki,latency-dist,0053000d0000017d,False,9640,266.0,1846,7528.0,2.8,19.1,78.1
Boki,latency-dist,009a001100000065,False,9814,387.0,6053,3374.0,3.9,61.7,34.4
Boki,latency-dist,009a000e00000065,False,12603,302.0,9428,2873.0,2.4,74.8,22.8
Boki,latency-dist,009a000f00000060,False,13809,327.0,10646,2836.0,2.4,77.1,20.5
Boki,latency-dist,009a000d000000e6,False,14979,244.0,7591,7144.0,1.6,50.7,47.7
Boki,latency-dist,009a001000000068,False,14417,381.0,6628,7408.0,2.6,46.0,51.4
Boki,latency-dist,0053000d0000017e,False,4939,181.0,2559,2199.0,3.7,51.8,44.5
Boki,latency-dist,0053000e000000fd,False,6192,190.0,1639,4363.0,3.1,26.5,70.5
Boki,latency-dist,0053000e000000fe,False,8419,425.0,1331,6663.0,5.0,15.8,79.1
Boki,latency-dist,0053000e000000ff,False,9495,204.0,2570,6721.0,2.1,27.1,70.8
Boki,latency-dist,0053000d0000017f,False,8508,333.0,1479,6696.0,3.9,17.4,78.7
Boki,latency-dist,009a000d000000e7,False,12311,281.0,6444,5586.0,2.3,52.3,45.4
Boki,latency-dist,009a001000000069,False,12807,349.0,9827,2631.0,2.7,76.7,20.5
Boki,latency-dist,009a000e00000066,False,12011,240.0,7926,3845.0,2.0,66.0,32.0
Boki,latency-dist,009a000f00000061,False,12965,489.0,8134,4342.0,3.8,62.7,33.5
Boki,latency-dist,009a001100000066,False,13003,415.0,4810,7778.0,3.2,37.0,59.8
Boki,latency-dist,0053000d00000180,False,5585,174.0,1885,3526.0,3.1,33.8,63.1
Boki,latency-dist,0053000d00000181,False,6673,265.0,2931,3477.0,4.0,43.9,52.1
Boki,latency-dist,0053000e00000100,False,7398,401.0,3843,3154.0,5.4,51.9,42.6
Boki,latency-dist,009a001100000067,False,9278,382.0,6353,2543.0,4.1,68.5,27.4
Boki,latency-dist,0053000e00000101,False,8224,192.0,2744,5288.0,2.3,33.4,64.3
Boki,latency-dist,0053000d00000182,False,8690,318.0,3309,5063.0,3.7,38.1,58.3
Boki,latency-dist,009a000f00000062,False,11801,363.0,8350,3088.0,3.1,70.8,26.2
Boki,latency-dist,009a000e00000067,False,11748,288.0,6918,4542.0,2.5,58.9,38.7
Boki,latency-dist,009a00100000006a,False,12075,193.0,6512,5370.0,1.6,53.9,44.5
Boki,latency-dist,009a000d000000e8,False,12930,343.0,6539,6048.0,2.7,50.6,46.8
Boki,latency-dist,0053000d00000183,False,4631,198.0,2015,2418.0,4.3,43.5,52.2
Boki,latency-dist,0053000e00000102,False,7651,376.0,2072,5203.0,4.9,27.1,68.0
Boki,latency-dist,0053000d00000184,False,7065,193.0,1208,5664.0,2.7,17.1,80.2
Boki,latency-dist,0053000e00000103,False,8499,341.0,3137,5021.0,4.0,36.9,59.1
Boki,latency-dist,009a00100000006b,False,9393,202.0,6304,2887.0,2.2,67.1,30.7
Boki,latency-dist,009a000d000000e9,False,10989,219.0,8368,2402.0,2.0,76.1,21.9
Boki,latency-dist,0053000d00000185,False,8594,199.0,2553,5842.0,2.3,29.7,68.0
Boki,latency-dist,009a000f00000063,False,11190,197.0,6643,4350.0,1.8,59.4,38.9
Boki,latency-dist,009a000e00000068,False,11702,175.0,6989,4538.0,1.5,59.7,38.8
Boki,latency-dist,009a001100000068,False,13256,195.0,6136,6925.0,1.5,46.3,52.2
Boki,latency-dist,0053000e00000104,False,5148,185.0,2853,2110.0,3.6,55.4,41.0
Boki,latency-dist,0053000d00000186,False,7412,201.0,3573,3638.0,2.7,48.2,49.1
Boki,latency-dist,0053000e00000105,False,6961,196.0,3054,3711.0,2.8,43.9,53.3
Boki,latency-dist,0053000d00000187,False,8754,190.0,2591,5973.0,2.2,29.6,68.2
Boki,latency-dist,009a000f00000064,False,10120,256.0,6320,3544.0,2.5,62.5,35.0
Boki,latency-dist,009a000e00000069,False,9521,188.0,6368,2965.0,2.0,66.9,31.1
Boki,latency-dist,009a001100000069,False,11224,505.0,7362,3357.0,4.5,65.6,29.9
Boki,latency-dist,0053000e00000106,False,8983,190.0,1744,7049.0,2.1,19.4,78.5
Boki,latency-dist,009a000d000000ea,False,10286,198.0,8051,2037.0,1.9,78.3,19.8
Boki,latency-dist,009a00100000006c,False,11571,182.0,4776,6613.0,1.6,41.3,57.2
Boki,latency-dist,0053000e00000107,False,3201,167.0,1391,1643.0,5.2,43.5,51.3
Boki,latency-dist,0053000e00000108,False,6157,222.0,3962,1973.0,3.6,64.3,32.0
Boki,latency-dist,0053000d00000188,False,8662,254.0,3695,4713.0,2.9,42.7,54.4
Boki,latency-dist,0053000e00000109,False,8622,209.0,2092,6321.0,2.4,24.3,73.3
Boki,latency-dist,0053000d00000189,False,8033,238.0,1465,6330.0,3.0,18.2,78.8
Boki,latency-dist,009a000e0000006a,False,9120,263.0,6400,2457.0,2.9,70.2,26.9
Boki,latency-dist,009a000d000000eb,False,10495,210.0,6761,3524.0,2.0,64.4,33.6
Boki,latency-dist,009a00100000006d,False,12640,285.0,10183,2172.0,2.3,80.6,17.2
Boki,latency-dist,009a000f00000065,False,12641,367.0,6780,5494.0,2.9,53.6,43.5
Boki,latency-dist,009a00110000006a,False,14014,185.0,8130,5699.0,1.3,58.0,40.7
Boki,latency-dist,0053000d0000018a,False,3663,475.0,1501,1687.0,13.0,41.0,46.1
Boki,latency-dist,0053000e0000010a,False,4837,202.0,2194,2441.0,4.2,45.4,50.5
Boki,latency-dist,0053000d0000018b,False,7789,442.0,2014,5333.0,5.7,25.9,68.5
Boki,latency-dist,0053000e0000010b,False,9016,207.0,2127,6682.0,2.3,23.6,74.1
Boki,latency-dist,0053000d0000018c,False,8409,348.0,1472,6589.0,4.1,17.5,78.4
Boki,latency-dist,009a000f00000066,False,10961,199.0,7910,2852.0,1.8,72.2,26.0
Boki,latency-dist,009a00110000006b,False,11976,269.0,9136,2571.0,2.2,76.3,21.5
Boki,latency-dist,009a00100000006e,False,11418,186.0,8310,2922.0,1.6,72.8,25.6
Boki,latency-dist,009a000e0000006b,False,14124,189.0,6304,7631.0,1.3,44.6,54.0
Boki,latency-dist,009a000d000000ec,False,15830,217.0,8293,7320.0,1.4,52.4,46.2
Boki,latency-dist,0053000e0000010c,False,4589,189.0,1117,3283.0,4.1,24.3,71.5
Boki,latency-dist,0053000d0000018d,False,5999,192.0,2512,3295.0,3.2,41.9,54.9
Boki,latency-dist,0053000d0000018e,False,7010,204.0,2932,3874.0,2.9,41.8,55.3
Boki,latency-dist,009a000d000000ed,False,11363,381.0,8073,2909.0,3.4,71.0,25.6
Boki,latency-dist,0053000e0000010d,False,11385,429.0,4900,6056.0,3.8,43.0,53.2
Boki,latency-dist,0053000d0000018f,False,10321,237.0,2788,7296.0,2.3,27.0,70.7
Boki,latency-dist,009a000e0000006c,False,12946,299.0,8680,3967.0,2.3,67.0,30.6
Boki,latency-dist,009a00100000006f,False,15266,401.0,8755,6110.0,2.6,57.3,40.0
Boki,latency-dist,009a00110000006c,False,15399,175.0,8180,7044.0,1.1,53.1,45.7
Boki,latency-dist,009a000f00000067,False,14742,202.0,6027,8513.0,1.4,40.9,57.7
Boki,latency-dist,0053000d00000190,False,6447,181.0,3164,3102.0,2.8,49.1,48.1
Boki,latency-dist,0053000e0000010e,False,6618,194.0,3459,2965.0,2.9,52.3,44.8
Boki,latency-dist,0053000d00000191,False,8927,296.0,4534,4097.0,3.3,50.8,45.9
Boki,latency-dist,0053000e0000010f,False,10363,179.0,5021,5163.0,1.7,48.5,49.8
Boki,latency-dist,009a000f00000068,False,12888,265.0,9604,3019.0,2.1,74.5,23.4
Boki,latency-dist,009a00110000006d,False,12147,188.0,8075,3884.0,1.5,66.5,32.0
Boki,latency-dist,0053000d00000192,False,11087,220.0,1849,9018.0,2.0,16.7,81.3
Boki,latency-dist,009a001000000070,False,12767,223.0,8552,3992.0,1.7,67.0,31.3
Boki,latency-dist,009a000e0000006d,False,12261,178.0,8543,3540.0,1.5,69.7,28.9
Boki,latency-dist,009a000d000000ee,False,13921,179.0,9522,4220.0,1.3,68.4,30.3
Boki,latency-dist,0053000d00000193,False,7086,212.0,5049,1825.0,3.0,71.3,25.8
Boki,latency-dist,0053000e00000110,False,6900,337.0,4928,1635.0,4.9,71.4,23.7
Boki,latency-dist,0053000e00000111,False,10791,209.0,3292,7290.0,1.9,30.5,67.6
Boki,latency-dist,009a00110000006e,False,11770,457.0,6490,4823.0,3.9,55.1,41.0
Boki,latency-dist,0053000d00000194,False,9923,254.0,4136,5533.0,2.6,41.7,55.8
Boki,latency-dist,009a000e0000006e,False,11788,202.0,8872,2714.0,1.7,75.3,23.0
Boki,latency-dist,009a000d000000ef,False,12820,379.0,9438,3003.0,3.0,73.6,23.4
Boki,latency-dist,009a001000000071,False,14249,249.0,8278,5722.0,1.7,58.1,40.2
Boki,latency-dist,009a000f00000069,False,13010,227.0,7578,5205.0,1.7,58.2,40.0
Boki,latency-dist,0053000e00000112,False,12771,193.0,3054,9524.0,1.5,23.9,74.6
Boki,latency-dist,0053000e00000113,False,3350,192.0,1894,1264.0,5.7,56.5,37.7
Boki,latency-dist,0053000d00000195,False,8458,221.0,6047,2190.0,2.6,71.5,25.9
Boki,latency-dist,0053000e00000114,False,7477,177.0,5132,2168.0,2.4,68.6,29.0
Boki,latency-dist,0053000d00000196,False,11490,185.0,2758,8547.0,1.6,24.0,74.4
Boki,latency-dist,0053000e00000115,False,10492,205.0,2585,7702.0,2.0,24.6,73.4
Boki,latency-dist,009a000f0000006a,False,14400,187.0,11552,2661.0,1.3,80.2,18.5
Boki,latency-dist,009a000e0000006f,False,15346,261.0,8977,6108.0,1.7,58.5,39.8
Boki,latency-dist,009a00110000006f,False,14301,306.0,7607,6388.0,2.1,53.2,44.7
Boki,latency-dist,009a000d000000f0,False,14919,383.0,7913,6623.0,2.6,53.0,44.4
Boki,latency-dist,009a001000000072,False,14045,234.0,9483,4328.0,1.7,67.5,30.8
Boki,latency-dist,0053000d00000197,False,5417,356.0,3816,1245.0,6.6,70.4,23.0
Boki,latency-dist,0053000e00000116,False,5795,184.0,4363,1248.0,3.2,75.3,21.5
Boki,latency-dist,0053000e00000117,False,8818,199.0,2033,6586.0,2.3,23.1,74.7
Boki,latency-dist,0053000d00000198,False,7348,192.0,3582,3574.0,2.6,48.7,48.6
Boki,latency-dist,009a000e00000070,False,10927,185.0,8546,2196.0,1.7,78.2,20.1
